date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:13	147618/147618	---MCZ	200	added ('OK')	text/html	etag:%22a715d8045b20f312cd0307eb68af0ad2-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/index.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/index.html	(from )
20:33:13	1447/1447	---MCZ	404	error ('Not%20Found')	text/html	etag:1601471996-ssl-df	https://htmldemo.hasthemes.com/robots.txt		(from )
20:33:13	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2288101f549534c39c940371fdb2b9f8b8-ssl%22	https://htmldemo.hasthemes.com/looki/looki/assets/img/favicon.ico	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/img/favicon.ico	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:14	51284/51284	---MCZ	200	added ('OK')	text/css	etag:%2208837732df6a9b591518cc0b0cb44d96-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/css/ionicons.min.css	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/ionicons.min.css	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:14	56463/56463	---MCZ	200	added ('OK')	text/css	etag:%2290968aad0c98992066399211c150bea2-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/css/fontawesome.min.css	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/fontawesome.min.css	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:14	13557/13557	---M-Z	200	added ('OK')	text/css	etag:%222d3b3669d84e83d370ba72b3e5aa8fca-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/css/simple-line-icons.css	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/simple-line-icons.css	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:15	32076/32076	---MCZ	200	added ('OK')	text/css	etag:%22f56532ff2c2fb1e94785676159e495c6-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/jquery-ui.min.css	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/plugins/jquery-ui.min.css	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:16	73665/73665	---MCZ	200	added ('OK')	text/css	etag:%22b1ab39591e729d0c3a7e0661da98fa7e-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/css/plugins/plugins.css	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/plugins/plugins.css	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:16	145075/145075	---MCZ	200	added ('OK')	text/css	etag:%223f32b28346409b7c74e8cea59b5bf86c-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/assets/css/bootstrap.min.css	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/assets/css/bootstrap.min.css	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
20:33:16	41586/41586	---MCZ	200	added ('OK')	text/html	etag:%22f4923a72378a47feaef26c1d1841ff40-ssl-df%22	https://htmldemo.hasthemes.com/looki/looki/wishlist.html	D:/Ecommerce%202/htmldemo.hasthemes.com/looki/looki/wishlist.html	(from https://htmldemo.hasthemes.com/looki/looki/index.html)
